[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 1%,   0 secs]  2 threads:         701 ops,     702 (avg:     702) ops/sec, 2.78MB/sec (avg: 2.78MB/sec), 22.61 (avg: 22.61) msec latency[RUN #1 3%,   1 secs]  2 threads:        1666 ops,     964 (avg:     833) ops/sec, 3.82MB/sec (avg: 3.30MB/sec), 16.61 (avg: 19.13) msec latency[RUN #1 4%,   2 secs]  2 threads:        2632 ops,     965 (avg:     877) ops/sec, 3.82MB/sec (avg: 3.47MB/sec), 16.50 (avg: 18.17) msec latency[RUN #1 6%,   3 secs]  2 threads:        3635 ops,    1002 (avg:     909) ops/sec, 3.97MB/sec (avg: 3.60MB/sec), 15.95 (avg: 17.56) msec latency[RUN #1 7%,   4 secs]  2 threads:        4618 ops,     982 (avg:     923) ops/sec, 3.89MB/sec (avg: 3.65MB/sec), 16.26 (avg: 17.28) msec latency[RUN #1 9%,   5 secs]  2 threads:        5614 ops,     995 (avg:     935) ops/sec, 3.94MB/sec (avg: 3.70MB/sec), 16.05 (avg: 17.06) msec latency[RUN #1 10%,   6 secs]  2 threads:        6583 ops,     968 (avg:     940) ops/sec, 3.83MB/sec (avg: 3.72MB/sec), 16.49 (avg: 16.98) msec latency[RUN #1 11%,   7 secs]  2 threads:        7559 ops,     975 (avg:     945) ops/sec, 3.86MB/sec (avg: 3.74MB/sec), 16.41 (avg: 16.91) msec latency[RUN #1 13%,   8 secs]  2 threads:        8530 ops,     970 (avg:     947) ops/sec, 3.84MB/sec (avg: 3.75MB/sec), 16.49 (avg: 16.86) msec latency[RUN #1 14%,   9 secs]  2 threads:        9517 ops,     986 (avg:     951) ops/sec, 3.90MB/sec (avg: 3.77MB/sec), 16.16 (avg: 16.79) msec latency[RUN #1 16%,  10 secs]  2 threads:       10482 ops,     964 (avg:     952) ops/sec, 3.82MB/sec (avg: 3.77MB/sec), 16.33 (avg: 16.74) msec latency[RUN #1 17%,  11 secs]  2 threads:       11475 ops,     992 (avg:     956) ops/sec, 3.93MB/sec (avg: 3.78MB/sec), 16.38 (avg: 16.71) msec latency[RUN #1 19%,  12 secs]  2 threads:       12448 ops,     972 (avg:     957) ops/sec, 3.85MB/sec (avg: 3.79MB/sec), 16.45 (avg: 16.69) msec latency[RUN #1 20%,  13 secs]  2 threads:       13412 ops,     963 (avg:     958) ops/sec, 3.81MB/sec (avg: 3.79MB/sec), 16.56 (avg: 16.68) msec latency[RUN #1 21%,  14 secs]  2 threads:       14393 ops,     980 (avg:     959) ops/sec, 3.88MB/sec (avg: 3.80MB/sec), 16.33 (avg: 16.66) msec latency[RUN #1 23%,  15 secs]  2 threads:       15363 ops,     969 (avg:     960) ops/sec, 3.84MB/sec (avg: 3.80MB/sec), 16.46 (avg: 16.65) msec latency[RUN #1 24%,  16 secs]  2 threads:       16337 ops,     973 (avg:     961) ops/sec, 3.85MB/sec (avg: 3.80MB/sec), 16.38 (avg: 16.63) msec latency[RUN #1 26%,  17 secs]  2 threads:       17358 ops,    1020 (avg:     964) ops/sec, 4.04MB/sec (avg: 3.81MB/sec), 15.72 (avg: 16.58) msec latency[RUN #1 27%,  18 secs]  2 threads:       18342 ops,     983 (avg:     965) ops/sec, 3.89MB/sec (avg: 3.82MB/sec), 16.26 (avg: 16.56) msec latency[RUN #1 29%,  20 secs]  2 threads:       19385 ops,    1042 (avg:     969) ops/sec, 4.13MB/sec (avg: 3.83MB/sec), 15.33 (avg: 16.49) msec latency[RUN #1 30%,  21 secs]  2 threads:       20463 ops,    1077 (avg:     974) ops/sec, 4.26MB/sec (avg: 3.85MB/sec), 14.82 (avg: 16.41) msec latency[RUN #1 31%,  22 secs]  2 threads:       21442 ops,     978 (avg:     974) ops/sec, 3.87MB/sec (avg: 3.86MB/sec), 16.35 (avg: 16.40) msec latency[RUN #1 33%,  23 secs]  2 threads:       22428 ops,     985 (avg:     975) ops/sec, 3.90MB/sec (avg: 3.86MB/sec), 16.22 (avg: 16.39) msec latency[RUN #1 34%,  24 secs]  2 threads:       23407 ops,     978 (avg:     975) ops/sec, 3.87MB/sec (avg: 3.86MB/sec), 16.34 (avg: 16.39) msec latency[RUN #1 36%,  25 secs]  2 threads:       24388 ops,     980 (avg:     975) ops/sec, 3.88MB/sec (avg: 3.86MB/sec), 16.34 (avg: 16.39) msec latency[RUN #1 37%,  26 secs]  2 threads:       25365 ops,     976 (avg:     975) ops/sec, 3.86MB/sec (avg: 3.86MB/sec), 16.33 (avg: 16.39) msec latency[RUN #1 39%,  27 secs]  2 threads:       26343 ops,     977 (avg:     975) ops/sec, 3.87MB/sec (avg: 3.86MB/sec), 16.36 (avg: 16.39) msec latency[RUN #1 40%,  28 secs]  2 threads:       27318 ops,     974 (avg:     975) ops/sec, 3.86MB/sec (avg: 3.86MB/sec), 16.52 (avg: 16.39) msec latency[RUN #1 41%,  29 secs]  2 threads:       28289 ops,     970 (avg:     975) ops/sec, 3.84MB/sec (avg: 3.86MB/sec), 16.41 (avg: 16.39) msec latency[RUN #1 43%,  30 secs]  2 threads:       29254 ops,     964 (avg:     975) ops/sec, 3.82MB/sec (avg: 3.86MB/sec), 16.57 (avg: 16.40) msec latency[RUN #1 44%,  31 secs]  2 threads:       30216 ops,     961 (avg:     974) ops/sec, 3.80MB/sec (avg: 3.86MB/sec), 16.58 (avg: 16.40) msec latency[RUN #1 46%,  32 secs]  2 threads:       31210 ops,     993 (avg:     975) ops/sec, 3.93MB/sec (avg: 3.86MB/sec), 16.10 (avg: 16.39) msec latency[RUN #1 47%,  33 secs]  2 threads:       32176 ops,     965 (avg:     974) ops/sec, 3.82MB/sec (avg: 3.86MB/sec), 16.54 (avg: 16.40) msec latency[RUN #1 49%,  34 secs]  2 threads:       33162 ops,     985 (avg:     975) ops/sec, 3.90MB/sec (avg: 3.86MB/sec), 16.22 (avg: 16.39) msec latency[RUN #1 50%,  35 secs]  2 threads:       34128 ops,     965 (avg:     975) ops/sec, 3.82MB/sec (avg: 3.86MB/sec), 16.55 (avg: 16.40) msec latency[RUN #1 51%,  36 secs]  2 threads:       35093 ops,     964 (avg:     974) ops/sec, 3.82MB/sec (avg: 3.86MB/sec), 16.58 (avg: 16.40) msec latency[RUN #1 53%,  37 secs]  2 threads:       36057 ops,     963 (avg:     974) ops/sec, 3.81MB/sec (avg: 3.85MB/sec), 16.60 (avg: 16.41) msec latency[RUN #1 54%,  38 secs]  2 threads:       37027 ops,     969 (avg:     974) ops/sec, 3.84MB/sec (avg: 3.85MB/sec), 16.51 (avg: 16.41) msec latency[RUN #1 56%,  39 secs]  2 threads:       38004 ops,     976 (avg:     974) ops/sec, 3.86MB/sec (avg: 3.85MB/sec), 16.33 (avg: 16.41) msec latency[RUN #1 57%,  40 secs]  2 threads:       38990 ops,     985 (avg:     974) ops/sec, 3.90MB/sec (avg: 3.86MB/sec), 16.23 (avg: 16.40) msec latency[RUN #1 59%,  41 secs]  2 threads:       39994 ops,    1003 (avg:     975) ops/sec, 3.97MB/sec (avg: 3.86MB/sec), 15.94 (avg: 16.39) msec latency[RUN #1 60%,  42 secs]  2 threads:       40968 ops,     973 (avg:     975) ops/sec, 3.85MB/sec (avg: 3.86MB/sec), 16.42 (avg: 16.39) msec latency[RUN #1 61%,  43 secs]  2 threads:       41937 ops,     968 (avg:     975) ops/sec, 3.83MB/sec (avg: 3.86MB/sec), 16.49 (avg: 16.40) msec latency[RUN #1 63%,  44 secs]  2 threads:       42937 ops,     999 (avg:     975) ops/sec, 3.96MB/sec (avg: 3.86MB/sec), 16.00 (avg: 16.39) msec latency[RUN #1 64%,  45 secs]  2 threads:       43917 ops,     979 (avg:     975) ops/sec, 3.88MB/sec (avg: 3.86MB/sec), 16.34 (avg: 16.39) msec latency[RUN #1 66%,  46 secs]  2 threads:       44903 ops,     985 (avg:     976) ops/sec, 3.90MB/sec (avg: 3.86MB/sec), 16.22 (avg: 16.38) msec latency[RUN #1 67%,  47 secs]  2 threads:       45866 ops,     962 (avg:     975) ops/sec, 3.81MB/sec (avg: 3.86MB/sec), 16.58 (avg: 16.39) msec latency[RUN #1 69%,  48 secs]  2 threads:       46834 ops,     967 (avg:     975) ops/sec, 3.83MB/sec (avg: 3.86MB/sec), 16.54 (avg: 16.39) msec latency[RUN #1 70%,  49 secs]  2 threads:       47812 ops,     977 (avg:     975) ops/sec, 3.87MB/sec (avg: 3.86MB/sec), 16.36 (avg: 16.39) msec latency[RUN #1 71%,  50 secs]  2 threads:       48790 ops,     977 (avg:     975) ops/sec, 3.87MB/sec (avg: 3.86MB/sec), 16.34 (avg: 16.39) msec latency[RUN #1 73%,  51 secs]  2 threads:       49780 ops,     989 (avg:     976) ops/sec, 3.92MB/sec (avg: 3.86MB/sec), 16.16 (avg: 16.38) msec latency[RUN #1 74%,  52 secs]  2 threads:       50756 ops,     975 (avg:     976) ops/sec, 3.86MB/sec (avg: 3.86MB/sec), 16.42 (avg: 16.38) msec latency[RUN #1 76%,  53 secs]  2 threads:       51760 ops,    1003 (avg:     976) ops/sec, 3.97MB/sec (avg: 3.86MB/sec), 15.92 (avg: 16.37) msec latency[RUN #1 77%,  54 secs]  2 threads:       52761 ops,    1000 (avg:     976) ops/sec, 3.96MB/sec (avg: 3.86MB/sec), 15.97 (avg: 16.37) msec latency[RUN #1 79%,  55 secs]  2 threads:       53718 ops,     956 (avg:     976) ops/sec, 3.79MB/sec (avg: 3.86MB/sec), 16.75 (avg: 16.37) msec latency[RUN #1 80%,  56 secs]  2 threads:       54725 ops,    1006 (avg:     977) ops/sec, 3.98MB/sec (avg: 3.87MB/sec), 15.85 (avg: 16.36) msec latency[RUN #1 81%,  57 secs]  2 threads:       55699 ops,     973 (avg:     977) ops/sec, 3.85MB/sec (avg: 3.87MB/sec), 16.48 (avg: 16.37) msec latency[RUN #1 83%,  58 secs]  2 threads:       56671 ops,     971 (avg:     977) ops/sec, 3.84MB/sec (avg: 3.86MB/sec), 16.40 (avg: 16.37) msec latency[RUN #1 84%,  59 secs]  2 threads:       57672 ops,    1000 (avg:     977) ops/sec, 3.96MB/sec (avg: 3.87MB/sec), 15.97 (avg: 16.36) msec latency[RUN #1 86%,  60 secs]  2 threads:       58645 ops,     972 (avg:     977) ops/sec, 3.85MB/sec (avg: 3.87MB/sec), 16.44 (avg: 16.36) msec latency[RUN #1 87%,  61 secs]  2 threads:       59622 ops,     976 (avg:     977) ops/sec, 3.86MB/sec (avg: 3.87MB/sec), 16.37 (avg: 16.36) msec latency[RUN #1 89%,  62 secs]  2 threads:       60597 ops,     974 (avg:     977) ops/sec, 3.86MB/sec (avg: 3.87MB/sec), 16.44 (avg: 16.36) msec latency[RUN #1 90%,  63 secs]  2 threads:       61568 ops,     970 (avg:     977) ops/sec, 3.84MB/sec (avg: 3.87MB/sec), 16.49 (avg: 16.36) msec latency[RUN #1 91%,  64 secs]  2 threads:       62537 ops,     968 (avg:     977) ops/sec, 3.83MB/sec (avg: 3.86MB/sec), 16.48 (avg: 16.37) msec latency[RUN #1 93%,  65 secs]  2 threads:       63513 ops,     975 (avg:     977) ops/sec, 3.86MB/sec (avg: 3.86MB/sec), 16.45 (avg: 16.37) msec latency[RUN #1 94%,  66 secs]  2 threads:       64510 ops,     996 (avg:     977) ops/sec, 3.94MB/sec (avg: 3.87MB/sec), 16.05 (avg: 16.36) msec latency[RUN #1 96%,  67 secs]  2 threads:       65492 ops,     981 (avg:     977) ops/sec, 3.88MB/sec (avg: 3.87MB/sec), 16.41 (avg: 16.36) msec latency[RUN #1 97%,  68 secs]  2 threads:       66468 ops,     975 (avg:     977) ops/sec, 3.86MB/sec (avg: 3.87MB/sec), 16.26 (avg: 16.36) msec latency[RUN #1 99%,  69 secs]  2 threads:       67440 ops,     971 (avg:     977) ops/sec, 3.84MB/sec (avg: 3.87MB/sec), 16.46 (avg: 16.36) msec latency[RUN #1 100%,  70 secs]  2 threads:       68409 ops,     968 (avg:     977) ops/sec, 3.83MB/sec (avg: 3.87MB/sec), 16.35 (avg: 16.36) msec latency[RUN #1 100%,  70 secs]  0 threads:       68425 ops,     968 (avg:     977) ops/sec, 3.83MB/sec (avg: 3.87MB/sec), 16.35 (avg: 16.37) msec latency

2         Threads
8         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets         977.27       977.27         0.00     16.36600      3958.50 
Waits          0.00          ---          ---      0.00000          --- 
Totals       977.27       977.27         0.00     16.36600      3958.50 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       0.750         0.00
GET       0.760         0.00
GET       0.820         0.00
GET       0.840         0.01
GET       0.850         0.01
GET       0.870         0.01
GET       0.880         0.01
GET       0.890         0.01
GET       0.930         0.02
GET       0.950         0.02
GET       0.970         0.02
GET       0.980         0.03
GET       0.990         0.03
GET       1.000         0.05
GET       1.100         0.09
GET       1.200         0.14
GET       1.300         0.18
GET       1.400         0.22
GET       1.500         0.26
GET       1.600         0.30
GET       1.700         0.35
GET       1.800         0.40
GET       1.900         0.46
GET       2.000         0.50
GET       2.100         0.56
GET       2.200         0.60
GET       2.300         0.66
GET       2.400         0.69
GET       2.500         0.73
GET       2.600         0.76
GET       2.700         0.81
GET       2.800         0.85
GET       2.900         0.88
GET       3.000         0.91
GET       3.100         0.96
GET       3.200         1.00
GET       3.300         1.04
GET       3.400         1.07
GET       3.500         1.12
GET       3.600         1.16
GET       3.700         1.20
GET       3.800         1.25
GET       3.900         1.27
GET       4.000         1.31
GET       4.100         1.34
GET       4.200         1.37
GET       4.300         1.41
GET       4.400         1.46
GET       4.500         1.50
GET       4.600         1.54
GET       4.700         1.60
GET       4.800         1.66
GET       4.900         1.71
GET       5.000         1.77
GET       5.100         1.83
GET       5.200         1.86
GET       5.300         1.93
GET       5.400         1.98
GET       5.500         2.03
GET       5.600         2.10
GET       5.700         2.14
GET       5.800         2.22
GET       5.900         2.27
GET       6.000         2.34
GET       6.100         2.39
GET       6.200         2.47
GET       6.300         2.52
GET       6.400         2.59
GET       6.500         2.64
GET       6.600         2.70
GET       6.700         2.74
GET       6.800         2.79
GET       6.900         2.85
GET       7.000         2.92
GET       7.100         2.98
GET       7.200         3.05
GET       7.300         3.10
GET       7.400         3.16
GET       7.500         3.21
GET       7.600         3.27
GET       7.700         3.33
GET       7.800         3.39
GET       7.900         3.44
GET       8.000         3.50
GET       8.100         3.56
GET       8.200         3.61
GET       8.300         3.66
GET       8.400         3.72
GET       8.500         3.79
GET       8.600         3.85
GET       8.700         3.94
GET       8.800         4.00
GET       8.900         4.07
GET       9.000         4.16
GET       9.100         4.25
GET       9.200         4.34
GET       9.300         4.43
GET       9.400         4.52
GET       9.500         4.66
GET       9.600         4.79
GET       9.700         4.92
GET       9.800         5.08
GET       9.900         5.27
GET      10.000         6.42
GET      11.000         9.18
GET      12.000        11.93
GET      13.000        15.19
GET      14.000        20.83
GET      15.000        42.60
GET      16.000        73.52
GET      17.000        80.40
GET      18.000        83.64
GET      19.000        86.37
GET      20.000        88.98
GET      21.000        91.12
GET      22.000        92.08
GET      23.000        92.62
GET      24.000        93.15
GET      25.000        93.77
GET      26.000        94.47
GET      27.000        95.12
GET      28.000        95.61
GET      29.000        96.14
GET      30.000        96.79
GET      31.000        98.05
GET      32.000        98.49
GET      33.000        98.71
GET      34.000        98.94
GET      35.000        99.15
GET      36.000        99.36
GET      37.000        99.48
GET      38.000        99.54
GET      39.000        99.59
GET      40.000        99.61
GET      41.000        99.64
GET      42.000        99.68
GET      43.000        99.70
GET      44.000        99.72
GET      45.000        99.77
GET      46.000        99.81
GET      47.000        99.85
GET      48.000        99.88
GET      49.000        99.89
GET      50.000        99.90
GET      51.000        99.91
GET      52.000        99.92
GET      53.000        99.93
GET      55.000        99.93
GET      56.000        99.94
GET      57.000        99.94
GET      58.000        99.94
GET      59.000        99.95
GET      62.000        99.95
GET      63.000        99.95
GET      64.000        99.96
GET      65.000        99.96
GET      66.000        99.96
GET      77.000        99.96
GET      83.000        99.96
GET      88.000        99.96
GET      95.000        99.97
GET      96.000        99.97
GET     110.000        99.97
GET     140.000        99.98
GET     150.000        99.98
GET     170.000        99.98
GET     190.000        99.98
GET     210.000        99.99
GET     220.000        99.99
GET     230.000        99.99
GET     310.000        99.99
GET     320.000       100.00
GET     330.000       100.00
GET     340.000       100.00
---
